state,incidentType,expectedResourceLevel,disasterCategory,durationClass,durationDays,declarationDelayDays,fyDeclared,ihProgramDeclared,paProgramDeclared,hmProgramDeclared,expectedResourceScore,missionAssignmentCount,uniqueAgencyCount,uniqueMaTypeCount,uniquePriorityCount,responseComplexityScore,missionDensity,agencyDensity,stage1_funded_prediction,ml_base_prediction,true_funding,totalObligatedFunding
AK,Severe Storm,Medium-High,Weather,Medium,5,73,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Hurricane,Very High,Weather,Short,1,43,2010,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Severe Storm,Medium-High,Weather,Medium,6,19,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Severe Storm,Medium-High,Weather,Short,1,9,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AR,Severe Storm,Medium-High,Weather,Medium,10,35,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AR,Severe Storm,Medium-High,Weather,Medium,10,43,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AZ,Severe Storm,Medium-High,Weather,Medium,4,59,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Severe Storm,Medium-High,Weather,Long,20,50,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Earthquake,Very High,Geological,Long,91,33,2010,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CT,Severe Storm,Medium-High,Weather,Long,66,42,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
DC,Snowstorm,Medium,Weather,Short,2,75,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
DC,Severe Storm,Medium-High,Weather,Medium,6,47,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
DE,Snowstorm,Medium,Weather,Medium,6,54,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Medium,4,64,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Medium,7,42,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Short,1,76,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Long,91,58,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ID,Severe Storm,Medium-High,Weather,Medium,8,55,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IL,Severe Storm,Medium-High,Weather,Long,19,31,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Storm,Medium-High,Weather,Short,2,39,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Storm,Medium-High,Weather,Long,17,77,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Storm,Medium-High,Weather,Long,44,64,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KY,Severe Storm,Medium-High,Weather,Long,31,10,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KY,Severe Storm,Medium-High,Weather,Long,13,6,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
LA,Severe Storm,Medium-High,Weather,Medium,5,42,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MA,Severe Storm,Medium-High,Weather,Long,45,17,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MD,Snowstorm,Medium,Weather,Short,2,63,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MD,Snowstorm,Medium,Weather,Medium,6,90,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ME,Severe Storm,Medium-High,Weather,Medium,7,30,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ME,Severe Storm,Medium-High,Weather,Long,20,111,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MN,Flood,High,Weather,Long,56,49,2010,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MN,Tornado,Medium-High,Weather,Medium,9,15,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MO,Severe Storm,Medium-High,Weather,Long,49,66,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MS,Severe Storm,Medium-High,Weather,Short,1,6,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MS,Severe Storm,Medium-High,Weather,Short,1,13,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MT,Severe Storm,Medium-High,Weather,Long,45,25,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NC,Severe Storm,Medium-High,Weather,Medium,7,46,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ND,Severe Storm,Medium-High,Weather,Medium,5,37,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ND,Severe Storm,Medium-High,Weather,Short,2,20,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ND,Flood,High,Weather,Long,139,63,2010,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Severe Storm,Medium-High,Weather,Short,1,30,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Severe Storm,Medium-High,Weather,Long,17,65,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Flood,High,Weather,Long,28,46,2010,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Severe Storm,Medium-High,Weather,Long,89,44,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Severe Storm,Medium-High,Weather,Medium,8,34,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Severe Storm,Medium-High,Weather,Long,17,59,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Severe Storm,Medium-High,Weather,Medium,4,41,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Snowstorm,Medium,Weather,Short,1,48,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Snowstorm,Medium,Weather,Short,1,46,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Severe Storm,Medium-High,Weather,Long,34,21,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NM,Flood,High,Weather,Long,15,50,2010,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Severe Storm,Medium-High,Weather,Short,2,49,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Severe Storm,Medium-High,Weather,Long,18,34,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Short,1,63,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Ice Storm,Medium,Unknown,Short,2,36,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Short,3,14,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Short,2,43,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PA,Snowstorm,Medium,Weather,Medium,6,70,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PR,Severe Storm,Medium-High,Weather,Medium,5,29,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
RI,Severe Storm,Medium-High,Weather,Long,31,17,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Severe Storm,Medium-High,Weather,Medium,4,76,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Severe Storm,Medium-High,Weather,Medium,6,49,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Severe Storm,Medium-High,Weather,Short,0,41,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Flood,High,Weather,Long,102,64,2010,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Severe Storm,Medium-High,Weather,Medium,8,43,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Severe Storm,Medium-High,Weather,Medium,9,64,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Severe Storm,Medium-High,Weather,Long,18,4,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Severe Storm,Medium-High,Weather,Medium,4,29,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TX,Hurricane,Very High,Weather,Long,45,34,2010,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VA,Severe Storm,Medium-High,Weather,Medium,5,28,2010,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VA,Snowstorm,Medium,Weather,Short,2,60,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VA,Snowstorm,Medium,Weather,Medium,6,81,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VI,Hurricane,Very High,Weather,Short,2,30,2010,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WI,Severe Storm,Medium-High,Weather,Medium,4,22,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WV,Snowstorm,Medium,Weather,Short,2,74,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WV,Severe Storm,Medium-High,Weather,Long,28,17,2010,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WV,Snowstorm,Medium,Weather,Medium,6,77,2010,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WV,Flood,High,Weather,Long,17,12,2010,True,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WY,Flood,High,Weather,Long,14,40,2010,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Flood,High,Weather,Medium,5,33,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Severe Storm,Medium-High,Weather,Long,46,13,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AR,Severe Storm,Medium-High,Weather,Long,50,18,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AR,Severe Storm,Medium-High,Weather,Short,2,45,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AZ,Severe Storm,Medium-High,Weather,Long,18,76,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AZ,Severe Storm,Medium-High,Weather,Short,3,79,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Flood,High,Weather,Long,18,40,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Tsunami,Very High,Geological,Short,0,38,2011,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CT,Snowstorm,Medium,Weather,Short,1,51,2011,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CT,Hurricane,Very High,Weather,Medium,5,6,2011,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
DC,Hurricane,Very High,Weather,Medium,6,33,2011,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
DE,Hurricane,Very High,Weather,Medium,6,36,2011,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
GA,Severe Storm,Medium-High,Weather,Short,1,2,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
HI,Tsunami,Very High,Geological,Short,1,28,2011,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Short,1,26,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Flood,High,Weather,Long,68,33,2011,True,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Medium,5,46,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Short,2,34,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ID,Flood,High,Weather,Long,11,50,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IL,Snowstorm,Medium,Weather,Short,3,45,2011,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IL,Severe Storm,Medium-High,Weather,Long,56,49,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IN,Severe Storm,Medium-High,Weather,Long,48,65,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Storm,Medium-High,Weather,Long,16,71,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Flood,High,Weather,Long,61,114,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KY,Severe Storm,Medium-High,Weather,Long,38,22,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KY,Severe Storm,Medium-High,Weather,Medium,4,36,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
LA,Flood,High,Weather,Long,73,115,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MA,Snowstorm,Medium,Weather,Short,1,55,2011,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MA,Tornado,Medium-High,Weather,Short,0,14,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MA,Hurricane,Very High,Weather,Short,2,7,2011,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MD,Hurricane,Very High,Weather,Long,12,23,2011,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ME,Severe Storm,Medium-High,Weather,Medium,7,51,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ME,Hurricane,Very High,Weather,Short,2,17,2011,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MN,Severe Storm,Medium-High,Weather,Long,22,21,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MN,Flood,High,Weather,Long,70,55,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MN,Severe Storm,Medium-High,Weather,Short,1,17,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MN,Severe Storm,Medium-High,Weather,Medium,10,27,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MO,Severe Storm,Medium-High,Weather,Medium,5,51,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MO,Severe Storm,Medium-High,Weather,Long,48,20,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MO,Flood,High,Weather,Long,61,72,2011,True,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MS,Severe Storm,Medium-High,Weather,Long,13,14,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MS,Flood,High,Weather,Long,45,8,2011,True,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MT,Severe Storm,Medium-High,Weather,Long,109,74,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NC,Severe Storm,Medium-High,Weather,Medium,4,17,2011,True,False,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NC,Severe Storm,Medium-High,Weather,Short,0,3,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NC,Hurricane,Very High,Weather,Medium,7,6,2011,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ND,Flood,High,Weather,Long,156,85,2011,True,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ND,Severe Storm,Medium-High,Weather,Short,2,21,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Severe Storm,Medium-High,Weather,Short,1,38,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Flood,High,Weather,Long,69,80,2011,True,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Severe Storm,Medium-High,Weather,Short,2,54,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Flood,High,Weather,Medium,4,57,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Hurricane,Very High,Weather,Long,11,8,2011,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Snowstorm,Medium,Weather,Short,1,40,2011,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Hurricane,Very High,Weather,Medium,9,4,2011,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Severe Storm,Medium-High,Weather,Short,2,33,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NM,Severe Storm,Medium-High,Weather,Medium,4,51,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Tornado,Medium-High,Weather,Short,0,28,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Severe Storm,Medium-High,Weather,Short,1,54,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Flood,High,Weather,Long,12,45,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Hurricane,Very High,Weather,Medium,10,5,2011,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NY,Severe Storm,Medium-High,Weather,Medium,4,6,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OH,Severe Storm,Medium-High,Weather,Long,41,100,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Short,0,8,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Medium,5,102,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Medium,7,36,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Short,3,15,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OR,Severe Storm,Medium-High,Weather,Medium,8,35,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OR,Tsunami,Very High,Geological,Short,0,14,2011,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PA,Severe Storm,Medium-High,Weather,Short,3,79,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PA,Hurricane,Very High,Weather,Medium,4,8,2011,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PA,Flood,High,Weather,Long,42,9,2011,True,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PR,Severe Storm,Medium-High,Weather,Medium,4,22,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PR,Severe Storm,Medium-High,Weather,Long,19,55,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PR,Hurricane,Very High,Weather,Short,3,6,2011,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
RI,Hurricane,Very High,Weather,Short,2,7,2011,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Severe Storm,Medium-High,Weather,Short,1,41,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SD,Flood,High,Weather,Long,133,63,2011,True,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Severe Storm,Medium-High,Weather,Short,1,31,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Severe Storm,Medium-High,Weather,Short,3,6,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Severe Storm,Medium-High,Weather,Short,0,35,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Severe Storm,Medium-High,Weather,Long,49,20,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TN,Severe Storm,Medium-High,Weather,Medium,6,32,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TX,Fire,Medium,Unknown,Long,145,86,2011,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TX,Fire,Medium,Unknown,Long,123,10,2011,True,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
UT,Flood,High,Weather,Medium,4,53,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
UT,Flood,High,Weather,Long,89,112,2011,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VA,Hurricane,Very High,Weather,Short,2,8,2011,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VI,Severe Storm,Medium-High,Weather,Medium,7,35,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VI,Severe Storm,Medium-High,Weather,Medium,4,16,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VT,Severe Storm,Medium-High,Weather,Medium,4,21,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VT,Severe Storm,Medium-High,Weather,Long,16,53,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VT,Severe Storm,Medium-High,Weather,Short,1,43,2011,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VT,Hurricane,Very High,Weather,Medium,6,5,2011,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WA,Severe Storm,Medium-High,Weather,Medium,10,73,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WI,Severe Storm,Medium-High,Weather,Long,17,29,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WI,Snowstorm,Medium,Weather,Short,3,64,2011,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WY,Severe Storm,Medium-High,Weather,Long,51,65,2011,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Severe Storm,Medium-High,Weather,Medium,5,44,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Severe Storm,Medium-High,Weather,Short,2,79,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Severe Storm,Medium-High,Weather,Short,1,10,2012,True,False,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Hurricane,Very High,Weather,Medium,10,26,2012,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CO,Fire,Medium,Unknown,Long,32,19,2012,True,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CT,Severe Storm,Medium-High,Weather,Short,1,19,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
DC,Earthquake,Very High,Geological,Medium,5,77,2012,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
DC,Severe Storm,Medium-High,Weather,Short,2,32,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
FL,Severe Storm,Medium-High,Weather,Long,33,10,2012,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
HI,Severe Storm,Medium-High,Weather,Medium,8,46,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IN,Severe Storm,Medium-High,Weather,Short,3,9,2012,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Storm,Medium-High,Weather,Short,1,40,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KY,Severe Storm,Medium-High,Weather,Short,3,6,2012,True,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
LA,Coastal Storm,High,Weather,Medium,4,57,2012,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
LA,Hurricane,Very High,Weather,Long,15,3,2012,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MA,Severe Storm,Medium-High,Weather,Short,1,69,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MD,Flood,High,Weather,Short,3,29,2012,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MD,Severe Storm,Medium-High,Weather,Medium,9,34,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MN,Severe Storm,Medium-High,Weather,Medium,7,22,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MS,Hurricane,Very High,Weather,Long,16,3,2012,True,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MT,Fire,Medium,Unknown,Long,15,38,2012,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Severe Storm,Medium-High,Weather,Short,1,37,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Severe Storm,Medium-High,Weather,Short,2,17,2012,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
